listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0004148,2025-01-04 16:00:00,P00204,NA,I0026,1,54.1,2025-01-05 09:00:00
L0004171,2025-01-04 16:00:00,P00533,NA,I0016,2,52.46,2025-01-06 03:00:00
L0004170,2025-01-04 16:00:00,P00525,NA,I0008,3,68.92,2025-01-05 07:00:00
L0004169,2025-01-04 16:00:00,P00501,ASIA,I0036,1,37.99,2025-01-06 00:00:00
L0004164,2025-01-04 16:00:00,P00457,EU,I0004,2,69.97,2025-01-06 00:00:00
L0004166,2025-01-04 16:00:00,P00478,EU,I0038,1,67.63,2025-01-05 19:00:00
L0004161,2025-01-04 16:00:00,P00399,NA,I0025,1,51.29,2025-01-06 00:00:00
L0004172,2025-01-04 16:00:00,P00551,NA,I0001,1,469.68,2025-01-05 12:00:00
L0004155,2025-01-04 16:00:00,P00250,EU,I0019,1,50.44,2025-01-05 13:00:00
L0004165,2025-01-04 16:00:00,P00472,ASIA,I0023,1,76.23,2025-01-05 23:00:00
L0004150,2025-01-04 16:00:00,P00225,EU,I0008,1,57.32,2025-01-05 04:00:00
L0004151,2025-01-04 16:00:00,P00237,EU,I0005,1,39.03,2025-01-05 18:00:00
L0004145,2025-01-04 16:00:00,P00125,EU,I0034,1,81.67,2025-01-06 01:00:00
L0004152,2025-01-04 16:00:00,P00238,NA,I0000,1,77.89,2025-01-05 06:00:00
L0004137,2025-01-04 16:00:00,P00054,EU,I0000,2,82.7,2025-01-05 09:00:00
L0004153,2025-01-04 16:00:00,P00241,EU,I0003,2,55.71,2025-01-05 16:00:00
L0004174,2025-01-04 16:00:00,P00584,EU,I0002,3,34.6,2025-01-05 19:00:00
L0004162,2025-01-04 16:00:00,P00407,ASIA,I0001,2,407.57,2025-01-06 01:00:00
L0004158,2025-01-04 16:00:00,P00353,NA,I0013,1,45.99,2025-01-05 11:00:00
L0004160,2025-01-04 16:00:00,P00384,EU,I0010,2,46.79,2025-01-05 08:00:00
L0004159,2025-01-04 16:00:00,P00372,ASIA,I0021,1,38.43,2025-01-05 09:00:00
L0004156,2025-01-04 16:00:00,P00275,NA,I0020,1,51.08,2025-01-05 22:00:00
L0004191,2025-01-04 17:00:00,P00250,EU,I0019,2,45.68,2025-01-05 06:00:00
L0004210,2025-01-04 17:00:00,P00405,ASIA,I0028,2,46.46,2025-01-05 13:00:00
L0004205,2025-01-04 17:00:00,P00365,NA,I0008,1,55.58,2025-01-05 07:00:00
L0004211,2025-01-04 17:00:00,P00438,NA,I0021,1,35.53,2025-01-06 00:00:00
L0004202,2025-01-04 17:00:00,P00321,EU,I0014,2,41.95,2025-01-05 20:00:00
L0004193,2025-01-04 17:00:00,P00252,EU,I0008,1,60.75,2025-01-05 05:00:00
L0004215,2025-01-04 17:00:00,P00479,EU,I0023,2,63.58,2025-01-05 13:00:00
L0004216,2025-01-04 17:00:00,P00506,EU,I0029,1,56.15,2025-01-06 03:00:00
L0004217,2025-01-04 17:00:00,P00519,NA,I0008,1,63.45,2025-01-05 10:00:00
L0004218,2025-01-04 17:00:00,P00540,ASIA,I0010,2,52.13,2025-01-05 22:00:00
L0004220,2025-01-04 17:00:00,P00558,EU,I0008,2,80.16,2025-01-05 08:00:00
L0004214,2025-01-04 17:00:00,P00476,NA,I0003,3,64.31,2025-01-05 15:00:00
L0004204,2025-01-04 17:00:00,P00337,EU,I0016,1,44.26,2025-01-06 02:00:00
L0004213,2025-01-04 17:00:00,P00465,EU,I0010,1,47.86,2025-01-05 12:00:00
L0004206,2025-01-04 17:00:00,P00382,NA,I0030,1,40.93,2025-01-06 01:00:00
L0004212,2025-01-04 17:00:00,P00461,NA,I0038,2,58.88,2025-01-05 06:00:00
L0004199,2025-01-04 17:00:00,P00277,NA,I0000,2,67.91,2025-01-05 07:00:00
L0004176,2025-01-04 17:00:00,P00019,ASIA,I0020,1,49.01,2025-01-05 22:00:00
L0004177,2025-01-04 17:00:00,P00030,NA,I0022,1,422.41,2025-01-05 09:00:00
L0004179,2025-01-04 17:00:00,P00045,NA,I0001,1,400.38,2025-01-06 02:00:00
L0004194,2025-01-04 17:00:00,P00253,EU,I0014,1,42.3,2025-01-06 03:00:00
L0004200,2025-01-04 17:00:00,P00279,ASIA,I0034,1,76.18,2025-01-05 06:00:00
L0004183,2025-01-04 17:00:00,P00122,NA,I0014,1,34.08,2025-01-05 06:00:00
L0004184,2025-01-04 17:00:00,P00155,ASIA,I0003,1,60.8,2025-01-06 03:00:00
L0004185,2025-01-04 17:00:00,P00179,EU,I0037,3,410.56,2025-01-05 10:00:00
L0004186,2025-01-04 17:00:00,P00201,NA,I0032,2,35.08,2025-01-05 13:00:00
L0004201,2025-01-04 17:00:00,P00292,NA,I0025,1,69.29,2025-01-05 21:00:00
L0004181,2025-01-04 17:00:00,P00064,EU,I0029,2,37.7,2025-01-05 13:00:00
L0004203,2025-01-04 17:00:00,P00330,NA,I0005,3,62.24,2025-01-05 10:00:00
L0004188,2025-01-04 17:00:00,P00229,ASIA,I0019,1,41.0,2025-01-05 14:00:00
L0004198,2025-01-04 17:00:00,P00269,ASIA,I0021,2,28.2,2025-01-05 13:00:00
L0004182,2025-01-04 17:00:00,P00081,ASIA,I0018,1,49.76,2025-01-05 13:00:00
L0004192,2025-01-04 17:00:00,P00251,NA,I0025,2,63.78,2025-01-05 17:00:00
L0004222,2025-01-04 17:00:00,P00575,EU,I0030,2,46.06,2025-01-05 07:00:00
L0004207,2025-01-04 17:00:00,P00386,ASIA,I0018,1,45.74,2025-01-06 00:00:00
L0004208,2025-01-04 17:00:00,P00390,NA,I0019,1,50.45,2025-01-05 18:00:00
L0004209,2025-01-04 17:00:00,P00399,NA,I0028,2,43.44,2025-01-05 15:00:00
L0004187,2025-01-04 17:00:00,P00214,NA,I0032,1,29.38,2025-01-05 09:00:00
L0004196,2025-01-04 17:00:00,P00256,EU,I0018,2,60.52,2025-01-05 08:00:00
L0004195,2025-01-04 17:00:00,P00255,NA,I0005,1,61.91,2025-01-05 20:00:00
L0004197,2025-01-04 17:00:00,P00264,EU,I0026,1,53.72,2025-01-05 06:00:00
L0004221,2025-01-04 17:00:00,P00568,EU,I0021,3,38.71,2025-01-06 03:00:00
L0004223,2025-01-04 17:00:00,P00576,NA,I0011,3,223.47,2025-01-05 08:00:00
L0004180,2025-01-04 17:00:00,P00055,EU,I0008,1,66.81,2025-01-05 15:00:00
L0004190,2025-01-04 17:00:00,P00244,EU,I0013,2,48.76,2025-01-05 14:00:00
L0004189,2025-01-04 17:00:00,P00237,EU,I0012,2,367.15,2025-01-05 16:00:00
L0004178,2025-01-04 17:00:00,P00036,EU,I0039,2,45.46,2025-01-05 23:00:00
L0004219,2025-01-04 17:00:00,P00549,EU,I0005,1,65.69,2025-01-05 20:00:00
L0004258,2025-01-04 18:00:00,P00349,EU,I0019,1,47.18,2025-01-05 18:00:00
L0004271,2025-01-04 18:00:00,P00539,NA,I0011,2,339.54,2025-01-05 16:00:00
L0004266,2025-01-04 18:00:00,P00452,ASIA,I0019,3,53.31,2025-01-05 10:00:00
L0004265,2025-01-04 18:00:00,P00440,NA,I0009,3,59.66,2025-01-05 18:00:00
L0004267,2025-01-04 18:00:00,P00459,EU,I0025,2,55.15,2025-01-05 21:00:00
L0004268,2025-01-04 18:00:00,P00491,EU,I0025,1,65.75,2025-01-05 22:00:00
L0004269,2025-01-04 18:00:00,P00510,NA,I0010,2,45.4,2025-01-05 18:00:00
L0004272,2025-01-04 18:00:00,P00542,NA,I0002,2,39.14,2025-01-05 22:00:00
L0004227,2025-01-04 18:00:00,P00021,EU,I0022,1,368.86,2025-01-05 11:00:00
L0004274,2025-01-04 18:00:00,P00556,ASIA,I0003,1,51.63,2025-01-05 08:00:00
L0004275,2025-01-04 18:00:00,P00558,EU,I0004,1,63.76,2025-01-05 10:00:00
L0004276,2025-01-04 18:00:00,P00569,EU,I0029,1,37.86,2025-01-06 03:00:00
L0004277,2025-01-04 18:00:00,P00581,ASIA,I0023,2,69.65,2025-01-05 15:00:00
L0004253,2025-01-04 18:00:00,P00228,ASIA,I0013,2,41.32,2025-01-05 20:00:00
L0004278,2025-01-04 18:00:00,P00582,EU,I0000,2,84.47,2025-01-05 09:00:00
L0004264,2025-01-04 18:00:00,P00424,EU,I0010,1,43.88,2025-01-06 05:00:00
L0004273,2025-01-04 18:00:00,P00549,EU,I0031,1,53.88,2025-01-05 12:00:00
L0004255,2025-01-04 18:00:00,P00274,EU,I0008,1,54.24,2025-01-05 11:00:00
L0004270,2025-01-04 18:00:00,P00513,NA,I0030,3,50.38,2025-01-05 07:00:00
L0004257,2025-01-04 18:00:00,P00288,NA,I0020,1,55.13,2025-01-05 06:00:00
L0004248,2025-01-04 18:00:00,P00158,EU,I0028,3,49.13,2025-01-05 21:00:00
L0004246,2025-01-04 18:00:00,P00149,ASIA,I0010,1,47.05,2025-01-05 06:00:00
L0004245,2025-01-04 18:00:00,P00138,NA,I0017,1,415.35,2025-01-06 04:00:00
L0004251,2025-01-04 18:00:00,P00202,NA,I0013,2,50.89,2025-01-05 16:00:00
L0004243,2025-01-04 18:00:00,P00110,NA,I0015,2,47.89,2025-01-06 01:00:00
L0004242,2025-01-04 18:00:00,P00109,NA,I0001,1,421.28,2025-01-05 07:00:00
L0004241,2025-01-04 18:00:00,P00096,EU,I0030,1,55.74,2025-01-05 16:00:00
L0004240,2025-01-04 18:00:00,P00087,EU,I0032,1,33.58,2025-01-05 20:00:00
L0004239,2025-01-04 18:00:00,P00086,NA,I0019,2,49.49,2025-01-05 16:00:00
L0004244,2025-01-04 18:00:00,P00129,EU,I0039,1,46.28,2025-01-06 02:00:00
L0004225,2025-01-04 18:00:00,P00010,EU,I0029,1,42.25,2025-01-06 02:00:00
L0004224,2025-01-04 18:00:00,P00009,NA,I0005,2,56.71,2025-01-06 05:00:00
L0004250,2025-01-04 18:00:00,P00193,NA,I0021,1,31.46,2025-01-05 14:00:00
L0004237,2025-01-04 18:00:00,P00079,EU,I0033,1,51.97,2025-01-05 07:00:00
L0004229,2025-01-04 18:00:00,P00043,ASIA,I0034,1,86.34,2025-01-05 23:00:00
L0004226,2025-01-04 18:00:00,P00015,NA,I0016,2,42.18,2025-01-05 21:00:00
L0004238,2025-01-04 18:00:00,P00081,ASIA,I0009,3,46.5,2025-01-05 12:00:00
L0004249,2025-01-04 18:00:00,P00181,ASIA,I0023,1,70.33,2025-01-05 19:00:00
L0004236,2025-01-04 18:00:00,P00072,ASIA,I0033,1,56.84,2025-01-05 18:00:00
L0004254,2025-01-04 18:00:00,P00234,EU,I0029,1,51.35,2025-01-05 09:00:00
L0004259,2025-01-04 18:00:00,P00350,EU,I0023,1,70.89,2025-01-05 15:00:00
L0004260,2025-01-04 18:00:00,P00352,EU,I0028,1,47.05,2025-01-06 00:00:00
L0004261,2025-01-04 18:00:00,P00387,NA,I0000,2,76.84,2025-01-05 08:00:00
L0004262,2025-01-04 18:00:00,P00393,NA,I0033,1,56.87,2025-01-05 17:00:00
L0004256,2025-01-04 18:00:00,P00278,NA,I0008,2,54.46,2025-01-05 23:00:00
L0004279,2025-01-04 18:00:00,P00583,EU,I0013,2,49.79,2025-01-05 19:00:00
L0004252,2025-01-04 18:00:00,P00223,NA,I0032,2,20.44,2025-01-05 06:00:00
L0004263,2025-01-04 18:00:00,P00402,EU,I0004,1,61.45,2025-01-05 09:00:00
L0004247,2025-01-04 18:00:00,P00153,NA,I0006,2,421.12,2025-01-05 07:00:00
L0004230,2025-01-04 18:00:00,P00051,NA,I0036,2,31.09,2025-01-06 04:00:00
L0004231,2025-01-04 18:00:00,P00052,EU,I0009,1,59.54,2025-01-06 02:00:00
L0004232,2025-01-04 18:00:00,P00057,EU,I0022,1,498.92,2025-01-05 07:00:00
L0004233,2025-01-04 18:00:00,P00060,NA,I0013,2,44.99,2025-01-06 02:00:00
L0004234,2025-01-04 18:00:00,P00068,ASIA,I0015,2,40.07,2025-01-05 07:00:00
L0004235,2025-01-04 18:00:00,P00070,NA,I0038,1,57.06,2025-01-05 13:00:00
L0004228,2025-01-04 18:00:00,P00023,EU,I0016,2,57.65,2025-01-05 07:00:00
L0004287,2025-01-04 19:00:00,P00122,NA,I0032,2,37.43,2025-01-05 21:00:00
L0004311,2025-01-04 19:00:00,P00575,EU,I0016,1,38.33,2025-01-06 02:00:00
L0004282,2025-01-04 19:00:00,P00038,ASIA,I0036,1,27.02,2025-01-05 14:00:00
L0004298,2025-01-04 19:00:00,P00327,ASIA,I0020,1,57.41,2025-01-05 21:00:00
L0004299,2025-01-04 19:00:00,P00352,EU,I0018,1,46.54,2025-01-05 22:00:00
L0004293,2025-01-04 19:00:00,P00193,NA,I0013,1,47.7,2025-01-05 21:00:00
L0004292,2025-01-04 19:00:00,P00179,EU,I0032,1,30.46,2025-01-05 11:00:00
L0004291,2025-01-04 19:00:00,P00177,ASIA,I0036,2,32.9,2025-01-06 03:00:00
L0004290,2025-01-04 19:00:00,P00135,EU,I0016,1,43.4,2025-01-05 21:00:00
L0004302,2025-01-04 19:00:00,P00398,ASIA,I0001,1,509.74,2025-01-05 22:00:00
L0004297,2025-01-04 19:00:00,P00319,NA,I0034,3,75.5,2025-01-06 05:00:00
L0004303,2025-01-04 19:00:00,P00399,NA,I0014,2,31.55,2025-01-06 04:00:00
L0004304,2025-01-04 19:00:00,P00406,NA,I0038,2,62.96,2025-01-05 08:00:00
L0004306,2025-01-04 19:00:00,P00466,ASIA,I0000,1,79.96,2025-01-05 22:00:00
L0004308,2025-01-04 19:00:00,P00501,ASIA,I0031,2,75.35,2025-01-05 13:00:00
L0004309,2025-01-04 19:00:00,P00542,NA,I0028,1,48.47,2025-01-05 21:00:00
L0004310,2025-01-04 19:00:00,P00545,EU,I0036,1,32.36,2025-01-05 12:00:00
L0004312,2025-01-04 19:00:00,P00583,EU,I0033,2,53.03,2025-01-06 05:00:00
L0004313,2025-01-04 19:00:00,P00593,NA,I0026,1,48.47,2025-01-06 02:00:00
L0004305,2025-01-04 19:00:00,P00434,ASIA,I0028,1,42.21,2025-01-05 08:00:00
L0004300,2025-01-04 19:00:00,P00353,NA,I0017,3,487.05,2025-01-06 04:00:00
L0004307,2025-01-04 19:00:00,P00484,EU,I0038,2,55.31,2025-01-05 18:00:00
L0004294,2025-01-04 19:00:00,P00205,EU,I0031,1,48.61,2025-01-05 14:00:00
L0004289,2025-01-04 19:00:00,P00131,NA,I0016,2,35.4,2025-01-06 04:00:00
L0004296,2025-01-04 19:00:00,P00317,EU,I0029,2,41.66,2025-01-05 07:00:00
L0004288,2025-01-04 19:00:00,P00127,EU,I0039,1,46.1,2025-01-05 07:00:00
L0004286,2025-01-04 19:00:00,P00093,NA,I0004,1,61.73,2025-01-06 06:00:00
L0004285,2025-01-04 19:00:00,P00067,EU,I0005,1,53.64,2025-01-05 16:00:00
L0004281,2025-01-04 19:00:00,P00025,NA,I0031,1,60.71,2025-01-06 06:00:00
L0004283,2025-01-04 19:00:00,P00058,ASIA,I0006,2,507.8,2025-01-05 12:00:00
L0004280,2025-01-04 19:00:00,P00008,NA,I0010,1,41.01,2025-01-05 21:00:00
L0004301,2025-01-04 19:00:00,P00379,ASIA,I0032,2,29.25,2025-01-06 01:00:00
L0004295,2025-01-04 19:00:00,P00296,ASIA,I0031,1,42.95,2025-01-05 13:00:00
L0004284,2025-01-04 19:00:00,P00060,NA,I0039,3,52.41,2025-01-05 20:00:00
L0004348,2025-01-04 20:00:00,P00378,NA,I0029,2,37.63,2025-01-05 13:00:00
L0004342,2025-01-04 20:00:00,P00288,NA,I0000,1,83.6,2025-01-05 13:00:00
L0004341,2025-01-04 20:00:00,P00272,EU,I0006,1,555.51,2025-01-06 00:00:00
L0004362,2025-01-04 20:00:00,P00482,EU,I0003,3,70.38,2025-01-06 01:00:00
L0004354,2025-01-04 20:00:00,P00413,EU,I0015,2,49.55,2025-01-06 05:00:00
L0004357,2025-01-04 20:00:00,P00432,NA,I0032,2,22.41,2025-01-05 09:00:00
L0004367,2025-01-04 20:00:00,P00561,EU,I0015,1,52.64,2025-01-06 07:00:00
L0004360,2025-01-04 20:00:00,P00452,ASIA,I0039,1,52.06,2025-01-05 14:00:00
L0004365,2025-01-04 20:00:00,P00502,ASIA,I0013,1,57.93,2025-01-05 10:00:00
L0004364,2025-01-04 20:00:00,P00498,NA,I0033,1,61.01,2025-01-05 16:00:00
L0004366,2025-01-04 20:00:00,P00526,EU,I0031,1,38.26,2025-01-06 04:00:00
L0004359,2025-01-04 20:00:00,P00446,NA,I0013,2,41.47,2025-01-05 18:00:00
L0004358,2025-01-04 20:00:00,P00443,ASIA,I0010,1,44.2,2025-01-05 09:00:00
L0004363,2025-01-04 20:00:00,P00490,EU,I0016,1,46.43,2025-01-06 01:00:00
L0004353,2025-01-04 20:00:00,P00403,NA,I0028,3,45.77,2025-01-05 08:00:00
L0004356,2025-01-04 20:00:00,P00427,EU,I0015,1,60.73,2025-01-05 20:00:00
L0004343,2025-01-04 20:00:00,P00291,EU,I0016,2,54.67,2025-01-05 16:00:00
L0004361,2025-01-04 20:00:00,P00466,ASIA,I0002,1,44.07,2025-01-05 21:00:00
L0004345,2025-01-04 20:00:00,P00312,NA,I0003,3,54.11,2025-01-05 22:00:00
L0004317,2025-01-04 20:00:00,P00052,EU,I0039,1,51.24,2025-01-05 22:00:00
L0004318,2025-01-04 20:00:00,P00053,EU,I0001,1,475.89,2025-01-06 04:00:00
L0004319,2025-01-04 20:00:00,P00056,ASIA,I0023,1,67.68,2025-01-05 09:00:00
L0004321,2025-01-04 20:00:00,P00072,ASIA,I0039,2,49.48,2025-01-05 19:00:00
L0004322,2025-01-04 20:00:00,P00093,NA,I0017,3,515.17,2025-01-05 09:00:00
L0004323,2025-01-04 20:00:00,P00099,EU,I0009,1,58.74,2025-01-06 02:00:00
L0004324,2025-01-04 20:00:00,P00112,EU,I0025,1,59.59,2025-01-05 09:00:00
L0004325,2025-01-04 20:00:00,P00116,ASIA,I0001,2,453.38,2025-01-05 20:00:00
L0004339,2025-01-04 20:00:00,P00227,NA,I0003,1,54.73,2025-01-05 19:00:00
L0004315,2025-01-04 20:00:00,P00004,EU,I0000,1,91.18,2025-01-06 04:00:00
L0004326,2025-01-04 20:00:00,P00127,EU,I0005,1,51.56,2025-01-05 11:00:00
L0004336,2025-01-04 20:00:00,P00205,EU,I0039,2,52.06,2025-01-05 17:00:00
L0004335,2025-01-04 20:00:00,P00180,ASIA,I0012,1,409.0,2025-01-05 12:00:00
L0004344,2025-01-04 20:00:00,P00309,ASIA,I0026,3,53.23,2025-01-05 18:00:00
L0004334,2025-01-04 20:00:00,P00172,NA,I0019,2,40.71,2025-01-05 13:00:00
L0004316,2025-01-04 20:00:00,P00041,ASIA,I0022,1,409.85,2025-01-06 00:00:00
L0004314,2025-01-04 20:00:00,P00002,NA,I0015,2,48.4,2025-01-06 02:00:00
L0004320,2025-01-04 20:00:00,P00065,EU,I0032,1,28.73,2025-01-05 19:00:00
L0004338,2025-01-04 20:00:00,P00217,NA,I0021,2,29.88,2025-01-05 09:00:00
L0004347,2025-01-04 20:00:00,P00377,NA,I0007,2,2572.7,2025-01-06 00:00:00
L0004346,2025-01-04 20:00:00,P00374,EU,I0003,1,55.65,2025-01-05 17:00:00
L0004350,2025-01-04 20:00:00,P00385,NA,I0004,1,54.93,2025-01-05 10:00:00
L0004351,2025-01-04 20:00:00,P00399,NA,I0014,1,36.77,2025-01-05 15:00:00
L0004352,2025-01-04 20:00:00,P00402,EU,I0013,2,67.16,2025-01-05 15:00:00
L0004355,2025-01-04 20:00:00,P00421,NA,I0004,2,65.66,2025-01-06 07:00:00
L0004340,2025-01-04 20:00:00,P00251,NA,I0002,2,36.29,2025-01-05 20:00:00
L0004349,2025-01-04 20:00:00,P00382,NA,I0038,1,54.26,2025-01-05 18:00:00
L0004368,2025-01-04 20:00:00,P00576,NA,I0002,1,47.59,2025-01-06 00:00:00
L0004333,2025-01-04 20:00:00,P00158,EU,I0030,1,49.61,2025-01-05 19:00:00
L0004327,2025-01-04 20:00:00,P00129,EU,I0039,2,54.65,2025-01-05 12:00:00
L0004332,2025-01-04 20:00:00,P00154,NA,I0011,2,270.38,2025-01-05 08:00:00
L0004331,2025-01-04 20:00:00,P00151,ASIA,I0005,1,48.81,2025-01-06 01:00:00
L0004337,2025-01-04 20:00:00,P00207,ASIA,I0021,1,22.42,2025-01-05 18:00:00
L0004329,2025-01-04 20:00:00,P00139,ASIA,I0015,1,37.96,2025-01-05 08:00:00
L0004328,2025-01-04 20:00:00,P00135,EU,I0026,1,56.23,2025-01-05 17:00:00
L0004330,2025-01-04 20:00:00,P00150,EU,I0025,1,61.55,2025-01-05 21:00:00
L0004386,2025-01-04 21:00:00,P00241,EU,I0019,1,47.16,2025-01-06 05:00:00
L0004407,2025-01-04 21:00:00,P00514,ASIA,I0019,1,43.14,2025-01-06 04:00:00
L0004401,2025-01-04 21:00:00,P00464,ASIA,I0012,2,429.4,2025-01-06 00:00:00
L0004402,2025-01-04 21:00:00,P00471,EU,I0010,1,46.09,2025-01-05 20:00:00
L0004404,2025-01-04 21:00:00,P00488,ASIA,I0032,1,32.42,2025-01-06 04:00:00
L0004411,2025-01-04 21:00:00,P00536,EU,I0025,2,53.41,2025-01-05 17:00:00
L0004406,2025-01-04 21:00:00,P00509,EU,I0023,3,79.25,2025-01-05 14:00:00
L0004387,2025-01-04 21:00:00,P00278,NA,I0034,1,74.64,2025-01-06 07:00:00
L0004408,2025-01-04 21:00:00,P00518,EU,I0038,1,64.08,2025-01-06 03:00:00
L0004374,2025-01-04 21:00:00,P00084,ASIA,I0020,1,63.0,2025-01-05 11:00:00
L0004389,2025-01-04 21:00:00,P00297,ASIA,I0035,1,2344.27,2025-01-05 22:00:00
L0004380,2025-01-04 21:00:00,P00110,NA,I0021,1,40.27,2025-01-05 21:00:00
L0004385,2025-01-04 21:00:00,P00179,EU,I0014,1,37.8,2025-01-05 15:00:00
L0004409,2025-01-04 21:00:00,P00528,EU,I0014,2,41.05,2025-01-05 17:00:00
L0004383,2025-01-04 21:00:00,P00165,NA,I0000,2,50.88,2025-01-05 22:00:00
L0004392,2025-01-04 21:00:00,P00345,ASIA,I0005,3,49.54,2025-01-05 13:00:00
L0004384,2025-01-04 21:00:00,P00175,EU,I0003,2,62.06,2025-01-05 10:00:00
L0004391,2025-01-04 21:00:00,P00328,EU,I0038,2,73.13,2025-01-05 10:00:00
L0004390,2025-01-04 21:00:00,P00324,ASIA,I0039,4,39.91,2025-01-05 23:00:00
L0004388,2025-01-04 21:00:00,P00284,NA,I0013,2,44.1,2025-01-05 22:00:00
L0004405,2025-01-04 21:00:00,P00500,EU,I0013,3,50.64,2025-01-06 08:00:00
L0004394,2025-01-04 21:00:00,P00355,EU,I0004,3,70.21,2025-01-05 22:00:00
L0004415,2025-01-04 21:00:00,P00588,NA,I0037,1,421.37,2025-01-05 14:00:00
L0004414,2025-01-04 21:00:00,P00579,EU,I0004,2,84.67,2025-01-05 16:00:00
L0004413,2025-01-04 21:00:00,P00568,EU,I0034,1,75.44,2025-01-05 09:00:00
L0004410,2025-01-04 21:00:00,P00530,EU,I0039,3,63.5,2025-01-05 22:00:00
L0004393,2025-01-04 21:00:00,P00352,EU,I0018,2,55.32,2025-01-05 13:00:00
L0004400,2025-01-04 21:00:00,P00455,EU,I0011,2,300.79,2025-01-05 12:00:00
L0004399,2025-01-04 21:00:00,P00454,NA,I0015,2,36.73,2025-01-05 17:00:00
L0004397,2025-01-04 21:00:00,P00429,NA,I0014,3,35.07,2025-01-05 15:00:00
L0004412,2025-01-04 21:00:00,P00567,NA,I0029,1,43.73,2025-01-05 14:00:00
L0004403,2025-01-04 21:00:00,P00474,NA,I0036,1,25.83,2025-01-05 17:00:00
L0004382,2025-01-04 21:00:00,P00131,NA,I0036,1,27.97,2025-01-05 17:00:00
L0004381,2025-01-04 21:00:00,P00114,EU,I0014,2,38.45,2025-01-05 17:00:00
L0004396,2025-01-04 21:00:00,P00395,EU,I0009,2,57.07,2025-01-05 23:00:00
L0004379,2025-01-04 21:00:00,P00096,EU,I0029,2,57.27,2025-01-06 04:00:00
L0004378,2025-01-04 21:00:00,P00093,NA,I0032,2,38.49,2025-01-05 19:00:00
L0004377,2025-01-04 21:00:00,P00092,NA,I0005,2,54.13,2025-01-06 07:00:00
L0004376,2025-01-04 21:00:00,P00088,EU,I0033,1,58.6,2025-01-06 03:00:00
L0004369,2025-01-04 21:00:00,P00009,NA,I0019,1,52.51,2025-01-05 12:00:00
L0004373,2025-01-04 21:00:00,P00077,ASIA,I0036,1,28.02,2025-01-06 00:00:00
L0004372,2025-01-04 21:00:00,P00042,NA,I0004,1,62.88,2025-01-05 10:00:00
L0004371,2025-01-04 21:00:00,P00038,ASIA,I0006,1,471.63,2025-01-05 21:00:00
L0004370,2025-01-04 21:00:00,P00020,EU,I0029,3,48.16,2025-01-06 01:00:00
L0004398,2025-01-04 21:00:00,P00440,NA,I0018,3,66.3,2025-01-05 23:00:00
L0004395,2025-01-04 21:00:00,P00382,NA,I0023,1,74.54,2025-01-05 11:00:00
L0004375,2025-01-04 21:00:00,P00086,NA,I0014,1,35.9,2025-01-06 07:00:00
L0004426,2025-01-04 22:00:00,P00198,ASIA,I0009,2,54.42,2025-01-05 23:00:00
L0004425,2025-01-04 22:00:00,P00148,NA,I0019,2,42.43,2025-01-05 18:00:00
L0004424,2025-01-04 22:00:00,P00143,ASIA,I0033,2,46.72,2025-01-06 09:00:00
L0004423,2025-01-04 22:00:00,P00138,NA,I0021,3,42.29,2025-01-06 01:00:00
L0004422,2025-01-04 22:00:00,P00125,EU,I0039,2,55.17,2025-01-06 05:00:00
L0004418,2025-01-04 22:00:00,P00055,EU,I0014,1,29.62,2025-01-05 12:00:00
L0004419,2025-01-04 22:00:00,P00070,NA,I0008,2,69.71,2025-01-06 00:00:00
L0004438,2025-01-04 22:00:00,P00331,EU,I0039,1,60.18,2025-01-05 13:00:00
L0004417,2025-01-04 22:00:00,P00043,ASIA,I0010,2,39.01,2025-01-06 08:00:00
L0004428,2025-01-04 22:00:00,P00209,EU,I0019,1,40.51,2025-01-05 22:00:00
L0004421,2025-01-04 22:00:00,P00107,NA,I0023,2,63.27,2025-01-06 06:00:00
L0004437,2025-01-04 22:00:00,P00321,EU,I0030,1,57.17,2025-01-06 09:00:00
L0004440,2025-01-04 22:00:00,P00384,EU,I0030,1,56.94,2025-01-05 16:00:00
L0004434,2025-01-04 22:00:00,P00270,NA,I0028,3,50.97,2025-01-06 00:00:00
L0004447,2025-01-04 22:00:00,P00447,NA,I0023,1,61.22,2025-01-05 21:00:00
L0004446,2025-01-04 22:00:00,P00443,ASIA,I0008,1,44.79,2025-01-05 19:00:00
L0004441,2025-01-04 22:00:00,P00396,NA,I0004,1,59.51,2025-01-05 14:00:00
L0004444,2025-01-04 22:00:00,P00434,ASIA,I0030,1,55.31,2025-01-06 07:00:00
L0004458,2025-01-04 22:00:00,P00557,EU,I0003,1,57.24,2025-01-06 05:00:00
L0004442,2025-01-04 22:00:00,P00423,NA,I0009,1,49.01,2025-01-05 12:00:00
L0004443,2025-01-04 22:00:00,P00428,NA,I0004,2,62.85,2025-01-05 11:00:00
L0004445,2025-01-04 22:00:00,P00442,EU,I0017,2,463.86,2025-01-05 18:00:00
L0004450,2025-01-04 22:00:00,P00478,EU,I0008,2,75.0,2025-01-05 12:00:00
L0004455,2025-01-04 22:00:00,P00528,EU,I0039,1,57.22,2025-01-06 01:00:00
L0004452,2025-01-04 22:00:00,P00510,NA,I0002,2,29.3,2025-01-06 08:00:00
L0004453,2025-01-04 22:00:00,P00517,NA,I0038,1,57.1,2025-01-05 22:00:00
